"fichier","variable","type","label","n_obs","n_manquants","n_modalites","modalites"
"s04_co_sen2018.dta","s04q07__8","haven_labelled","4.07. Com rché RF, CT ou Mt aprè décis faire [INFRA]:auprès aut préciser",1291,773,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q07_autre","character","4.07.autre. Précisez",1291,0,32,NA
"s04_co_sen2018.dta","s04q08","haven_labelled","4.08. La communauté a-t-elle reçu ce qu'elle a demandé?",1291,873,2,"1=Oui; 2=Non"
"s04_co_sen2018.dta","s04q09__1","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:Faisant des dons",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__2","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?: Servant leaders sur proj",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__3","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:Offrant de la main d'œuvre",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__4","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:Fourns mat (briques,sable, etc.)",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__5","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:Fournissant assistance technique",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__6","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:Faisant du bénévolat",1291,574,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__7","haven_labelled","4.09. Mmbrs commnté contribué réalis proj en?:",1291,574,1,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09_autre","character","4.09. Précisez l'autre type de contribution",1291,0,18,NA
"s04_co_sen2018.dta","s04q07__9","haven_labelled","Fonds propres",1291,0,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q07__10","haven_labelled","Gouvernement",1291,0,2,"0=Non; 1=Oui"
"s04_co_sen2018.dta","s04q09__8","haven_labelled","Aucune contribution",1291,594,2,"0=Non; 1=Oui"
"s04_me_sen2018.dta","vague","numeric","Vague",66120,0,2,NA
"s04_me_sen2018.dta","grappe","numeric","grappe",66120,0,598,NA
"s04_me_sen2018.dta","menage","numeric","Identifiant du ménage",66120,0,12,NA
"s04_me_sen2018.dta","s01q00a","numeric","01.00a. CODE ID du répondant",66120,0,58,NA
"s04_me_sen2018.dta","s04q00","numeric","4.00. Qui est le répondant ?",66120,9897,52,NA
"s04_me_sen2018.dta","s04q01","numeric","4.01. Durant 7 derni. jrs, comb d'h [NOM] a consacré à fair dé cours ô marché",66120,9910,49,NA
"s04_me_sen2018.dta","s04q02","numeric","4.02. Durant lé 7 derni. jrs, comb d'h [NOM] a consacré aux trav. Domestiques",66120,9911,87,NA
"s04_me_sen2018.dta","s04q03","numeric","4.03. Durant lé 7 derni. jrs, comb d'h [NOM] a consacré à la gard dé enf./pers.",66120,9911,45,NA
"s04_me_sen2018.dta","s04q04","numeric","4.04. Durant 7 derni. jrs, comb d'h [NOM] a consacré pr allé cherché d l'eau?",66120,9911,47,NA
"s04_me_sen2018.dta","s04q05","numeric","4.05. Durant 7 derni. jrs, comb d'h [NOM] a consacré pr allé cherché du bois?",66120,9909,20,NA
"s04_me_sen2018.dta","s04q06","haven_labelled","4.06.7 drn. jrs, [NOM] travaillé ô moins 1h ds 1 champ/jard ... pr son ProCompt",66120,9907,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q07","haven_labelled","4.07. 7 derni. jrs, [NOM] a travaillé au moins 1h, avec rém. pr son PropCpte?",66120,9907,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q08","haven_labelled","4.08. 7 derni. jrs, [NOM] a travaillé au moins 1h, avec rém. pr l'Etat?",66120,9907,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q09","haven_labelled","4.09. 7 derni. jrs, [NOM] a-t-il travaillé au moins 1h, avec rém. pr apprenti",66120,9907,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q11","haven_labelled","4.11.Mme si [NOM] pas travaillé 7drn.jrs, possède-t-il 1 empl aurait dû exer…?",66120,26178,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q12","haven_labelled","4.12. Pourquoi [NOM] n'a-t-il pas travaillé au cours des 7 derniers jours ?",66120,65226,7,"1=Congé, Vacances; 2=Congé de Maternité; 3=Arrêt provisoire pour son propre compte; 4=Congé maladie; 5=En grève; 6=Suspension temporaire; 7=En formation ou en stage; 8=Autre"
"s04_me_sen2018.dta","s04q13","haven_labelled","4.13. exer auc acti 7drn. jrs, trav.ds 1 chp,...pr 1 otre mbr du MEN sans rém.?",66120,27072,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q14","haven_labelled","4.14.exer auc acti 7drn. jrs,trav. ds 1 com..., pr 1 otre mbr du MEN sans rém.?",66120,29691,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q15","haven_labelled","4.15. [NOM] a-t-il cherché un emploi rémunéré au cours des 30 derniers jours ?",66120,62779,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q16","haven_labelled","4.16. Comment fait[NOM] pour subvenir principalement à ses besoins?",66120,30413,9,"1=Perçoit une pension; 2=Perçoit des loyers/Rentes; 3=Perçoit une bourse/Transfert; 4=Vit de son épargne; 5=Vit du produit de ses récoltes; 6=Vit de transferts de vivres gratuits; 7=Est à la charge de la famille; 8=Mendie; 9=Autre (à préciser)"
"s04_me_sen2018.dta","s04q17","haven_labelled","4.17. [NOM] a-t-il cherché un emploi rémunéré au cours des 30 derniers jours ?",66120,30413,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q18","haven_labelled","4.18. Raison princ [NOM] pas cherché du travail durant lé 30 dern. jrs?",66120,30990,13,"1=Trop jeune; 2=Etudiant/Elève; 3=Trop âgé; 4=Retraité; 5=Ménagère; 6=Maladie/Handicap; 7=Ne veut pas travailler; 8=Attend le démarrage de sa propre entreprise; 9=Attend la réponse à une demande d'emploi; 10=Manque d'emploi; 11=Ne sait pas comment chercher; 12=Chômage saisonnier; 13=Autre"
"s04_me_sen2018.dta","s04q19","haven_labelled","4.19.[NOM] est-il néanmoins disponible pour travailler tout de suite?",66120,31404,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q20","haven_labelled","4.20. Quand[NOM] sera-t-il disponible pour travailler?",66120,64045,4,"1=Immédiatement; 2=Dans moins 15 jours; 3=Entre 15 jours et un mois; 4=Plus d' un mois"
"s04_me_sen2018.dta","s04q21","numeric","4.21. Depuis combien de mois[NOM] est-il sans emploi?",66120,64094,102,NA
"s04_me_sen2018.dta","s04q22","numeric","4.22. Depuis combien de mois[NOM] est-il à la recherche d'un emploi ?",66120,64066,60,NA
"s04_me_sen2018.dta","s04q23","haven_labelled","4.23. Pourquoi[NOM] cherche-t-il du travail?",66120,64045,2,"1=Perte de l'emploi précédent; 2=En quête d'un premier emploi"
"s04_me_sen2018.dta","s04q24__1","haven_labelled","4.24_1. [NOM] cherche travail par les Relations personnelles, Parents?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__2","haven_labelled","4.24_2. [NOM] cherche travail par les Concours, Auprès des employeurs?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__3","haven_labelled","4.24_3. [NOM] cherch travail par lé pti annonces par Radio/TV/Jour/Int",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__4","haven_labelled","4.24_4. [NOM] cherche-t-il du travail par les ANPE ?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__5","haven_labelled","4.24_5. [NOM] cherche-t-il du travail par les Cabinets de placement ?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__6","haven_labelled","4.24_6. [NOM] cherche-t-il du travail par les Démarches personnelles ?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q24__7","haven_labelled","4.24_7. [NOM] cherche-t-il du travail par d'autres canaux ?",66120,64045,2,"0=Non; 1=Oui; 2=xxx"
"s04_me_sen2018.dta","s04q25","haven_labelled","4.25. Quel genre d'emploi[NOM] cherche-t-il?",66120,64045,5,"1=Salarié public; 2=Salarié privé; 3=Exploitant agricole; 4=Propre compte non agricole; 5=Indifférent"
"s04_me_sen2018.dta","s04q26","numeric","4.26. Pour quel montant mensuel minimum[NOM] est-il prêt à travailler?",66120,64769,42,NA
"s04_me_sen2018.dta","s04q27","haven_labelled","4.27.Mêm si [NOM] pas trav 7drnrs jrs, acti énum..., une exer 12 drnrs mois?",66120,65543,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q28a","haven_labelled","4.28a Emploi principal de [NOM] 12 derniers mois",66120,66052,5,"1=Champ, élevage, chasse, pêche pour son propre compte ou le ménage; 2=Entreprise individuelle non agricole pour son propre compte; 3=Salarié du public ou du privé; 4=Travail occasionnel ou à temps partiel; 5=Apprenti"
"s04_me_sen2018.dta","s04q28b","haven_labelled","4.28b Emploi sécondaire de [NOM] 12 derniers mois",66120,66052,3,"1=Champ, élevage, chasse, pêche pour son propre compte ou le ménage; 2=Entreprise individuelle non agricole pour son propre compte; 3=Salarié du public ou du privé; 4=Travail occasionnel ou à temps partiel; 5=Apprenti; 9=Aucun emploi secondaire"
"s04_me_sen2018.dta","s04q29b","haven_labelled","4.29b Code de l'emploi / profession GRAND GROUPE",66120,45551,12,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF, CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE, DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 2=PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUE; 3=PROFESSIONS INTERMEDIAIRES; 4=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 5=PERSONNEL DES SERVICES ET VENDEURS DE MAGASIN ET DE MARCHE; 6=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 7=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 8=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 9=OUVRIERS ET EMPLOYES NON QUALIFIES; 10=ARMEE ET SECURITE; 11=AUTRES METIERS ET PROFESSIONS; 12=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04_me_sen2018.dta","s04q29c","haven_labelled","4.29c SOUS-GROUPE",66120,45590,16,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF; 2=CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE; 3=DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 4=Spécialistes des sciences physiques, mathématiques et techniques; 5=Spécialistes des sciences de la vie et de la santé; 6=Spécialistes de l'enseignement; 7=AUTRES SPECIALISTES DES PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUES; 8=PROFESSIONS INTERMEDIAIRES - CADRE SUPERIEURS; 9=PROFESSIONS INTERMEDIAIRES - CADRES MOYENS; 10=Personnel des services; 11=Vendeur de magasin et de marché; 12=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 13=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 14=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 15=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 16=OUVRIERS ET EMPLOYES NON QUALIFIES; 17=ARMEE ET SECURITE; 18=AUTRES METIERS ET PROFESSIONS; 19=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04_me_sen2018.dta","s04q29d","haven_labelled","4.29d CODE DE PROFESSION / MÉTIER",66120,46894,70,"[553 modalites]"
"s04_me_sen2018.dta","s04q30b","haven_labelled","4.30b. CODE DE SECTION",66120,45554,19,"1=Agriculture, pêche, foresterie; 2=Activités extractives; 3=Activités de fabrication; 4=Eau, électricité, gaz; 5=Construction; 6=Commerce de gros, détail et réparation de vehicules et d'autres moyens de locomotion; 7=Hotel et restauration; 8=Transport, activités des auxilliaires de transport et communication; 9=Activités financières; 10=Immobilier, locations et services aux entreprises; 11=Activités d'administration publique; 12=Éducation; 13=Activités de santé et d'action sociale; 14=Assainissement, voirie et gestion des déchets; 15=Activités associatives; 16=Activités récréatives, culturelles et sportives; 17=Activités de services personnels; 18=Activités des ménages en tant qu'employeurs de personnel domestique; 19=Activités des organisations extraterritoriales"
"s04_me_sen2018.dta","s04q30c","haven_labelled","4.30c CODE DE BRANCHE D'ACTIVITÉ",66120,45826,31,"[61 modalites]"
"s04_me_sen2018.dta","s04q30d","haven_labelled","4.30d CODE D'ACTIVITÉ",66120,46398,65,"[196 modalites]"
"s04_me_sen2018.dta","s04q31","haven_labelled","4.31. Quel est le principal employeur de [NOM]  dans cet emploi?",66120,45552,6,"1=Etat/Collectivités locales; 2=Entreprise publique/ parapublique; 3=Entreprise Privée; 4=Entreprise associative; 5=Ménage comme employeur de personnel domestique; 6=Organisme international /Ambassade"
"s04_me_sen2018.dta","s04q32","numeric","4.32. Combien de mois [NOM] a-t-il exercé cet emploi durant lé 12 dern. mois ?",66120,45553,13,NA
"s04_me_sen2018.dta","s04q33","haven_labelled","4.33. [NOM]  bénéficie t-il de congés payés?",66120,45553,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q34","numeric","4.34. De comb d jrs d congés annuels [NOM] a t-il joui durant lé 12 dern mois?",66120,64982,39,NA
"s04_me_sen2018.dta","s04q35","haven_labelled","4.35. [NOM]  bénéficie t-il de congés maladie?",66120,45553,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q36","numeric","4.36. Combien de jrs par mois [NOM] consacre-t-il  habituellement à cet emploi",66120,45697,30,NA
"s04_me_sen2018.dta","s04q37","numeric","4.37. Combien d'heures par jr [NOM] consacre-t-il  habituellement à cet emploi",66120,45604,21,NA
"s04_me_sen2018.dta","s04q38","haven_labelled","4.38. [NOM] cotise-t-il dans le cadre de cet emploi à une [CAISSE DE RETRAITE]",66120,45552,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q39","haven_labelled","4.39. Quel est la catégorie socioprofessionnelle de [NOM] dans cet emploi ?",66120,45552,10,"1=Cadre supérieur; 2=Cadre moyen/agent de maîtrise; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé non qualifié; 5=Manœuvre, aide ménagère; 6=Stagiaire ou Apprenti rénuméré; 7=Stagiaire ou Apprenti non rénuméré; 8=Travailleur familial contribuant à une entreprise familiale; 9=Travailleur pour compte propre; 10=Patron"
"s04_me_sen2018.dta","s04q40","haven_labelled","4.40. [NOM]  bénéficie-t-elle/il de congés de maternité/paternité ?",66120,60536,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q41","numeric","4.41. Nombre de jours de congé de maternité/paternité réglementaire",66120,65729,31,NA
"s04_me_sen2018.dta","s04q42","haven_labelled","4.42. [NOM]  a-t-il un bulletin de salaire?",66120,60537,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q43","numeric","4.43. Salair d [NOM] pr cet emploi (pr la période d tps considérée)",66120,61645,335,NA
"s04_me_sen2018.dta","s04q43_unite","haven_labelled","4.43. Unité",66120,61645,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04_me_sen2018.dta","s04q44","haven_labelled","4.44. [NOM]  bénéficie-t-il de primes dans le cadre de cet emploi?",66120,60538,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q45","numeric","4.45. A cmbien évaluez-vous les primes (uniqment ceux non inclus ds l salair)?",66120,65708,103,NA
"s04_me_sen2018.dta","s04q45_unite","haven_labelled","4.45. Unité",66120,65782,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04_me_sen2018.dta","s04q46","haven_labelled","4.46. [NOM] bénéficie-t-il autres avantages ( indemnités) non inclus ds salair",66120,60538,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q47","numeric","4.47. A cmbien évaluez-vous ces avantages ( uniqment ceux qui ne sont pas inc.?",66120,65625,94,NA
"s04_me_sen2018.dta","s04q47_unite","haven_labelled","4.47. Unité",66120,65703,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04_me_sen2018.dta","s04q48","haven_labelled","4.48. [NOM] reçoit-t-il de la  nourriture  dans le cadre de cet emploi ?",66120,60537,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q49","numeric","4.49. A combien évaluez-vous cette nourriture?",66120,65322,129,NA
"s04_me_sen2018.dta","s04q49_unite","haven_labelled","4.49. Unité",66120,65418,4,"1=semaine; 2=mois; 3=trimestre; 4=an"
"s04_me_sen2018.dta","s04q50","haven_labelled","4.50. En + d son empl princ, [NOM] exercé 1 empl sec pdt lé 12 dern. Mois?",66120,45552,2,"1=Oui; 2=Non"
"s04_me_sen2018.dta","s04q51b","haven_labelled","4.51b Code de l'emploi / profession GRAND GROUPE",66120,63115,12,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF, CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE, DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 2=PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUE; 3=PROFESSIONS INTERMEDIAIRES; 4=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 5=PERSONNEL DES SERVICES ET VENDEURS DE MAGASIN ET DE MARCHE; 6=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 7=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 8=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 9=OUVRIERS ET EMPLOYES NON QUALIFIES; 10=ARMEE ET SECURITE; 11=AUTRES METIERS ET PROFESSIONS; 12=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04_me_sen2018.dta","s04q51c","haven_labelled","4.51c SOUS-GROUPE",66120,63115,17,"1=MEMBRES DE L'EXECUTIF ET DU CORPS LEGISLATIF; 2=CADRES SUPERIEURS DE L'ADMINISTRATION PUBLIQUE; 3=DIRIGEANTS ET CADRES SUPERIEUR D'ENTREPRISE; 4=Spécialistes des sciences physiques, mathématiques et techniques; 5=Spécialistes des sciences de la vie et de la santé; 6=Spécialistes de l'enseignement; 7=AUTRES SPECIALISTES DES PROFESSIONS INTELLECTUELLES ET SCIENTIFIQUES; 8=PROFESSIONS INTERMEDIAIRES - CADRE SUPERIEURS; 9=PROFESSIONS INTERMEDIAIRES - CADRES MOYENS; 10=Personnel des services; 11=Vendeur de magasin et de marché; 12=EMPLOYE DE TYPE ADMINISTRATIF - CADRES SUBALTERNES DE L'ADMINISTRATION; 13=AGRICULTEURS ET OUVRIERS QUALIFIES DE L'AGRICULTURE ET LA PECHE; 14=ARTISANS ET OUVRIERS DES METIERS DE TYPE ARTISANAL; 15=CONDUCTEUR D'INSTALLATIONS ET DE MACHINESET OUVRIERS DE L'ASSEMBLAGE; 16=OUVRIERS ET EMPLOYES NON QUALIFIES; 17=ARMEE ET SECURITE; 18=AUTRES METIERS ET PROFESSIONS; 19=SANS PROFESSION ET PROFESSION NON PRECISEE"
"s04_me_sen2018.dta","s04q51d","haven_labelled","4.51d CODE DE PROFESSION / MÉTIER",66120,63115,126,"[553 modalites]"
"s04_me_sen2018.dta","s04q52b","haven_labelled","4.52b Code de la branche d'activité CODE DE SECTION",66120,63115,19,"1=Agriculture, pêche, foresterie; 2=Activités extractives; 3=Activités de fabrication; 4=Eau, électricité, gaz; 5=Construction; 6=Commerce de gros, détail et réparation de vehicules et d'autres moyens de locomotion; 7=Hotel et restauration; 8=Transport, activités des auxilliaires de transport et communication; 9=Activités financières; 10=Immobilier, locations et services aux entreprises; 11=Activités d'administration publique; 12=Éducation; 13=Activités de santé et d'action sociale; 14=Assainissement, voirie et gestion des déchets; 15=Activités associatives; 16=Activités récréatives, culturelles et sportives; 17=Activités de services personnels; 18=Activités des ménages en tant qu'employeurs de personnel domestique; 19=Activités des organisations extraterritoriales"
"s04_me_sen2018.dta","s04q52c","haven_labelled","4.52c CODE DE BRANCHE D'ACTIVITÉ",66120,63115,41,"[61 modalites]"
"s04_me_sen2018.dta","s04q52d","haven_labelled","4.52d CODE D'ACTIVITÉ",66120,63115,112,"[196 modalites]"
"s04_me_sen2018.dta","s04q53","haven_labelled","4.53. Quel est le principal employeur de [NOM]  dans cet emploi?",66120,63115,6,"1=Etat/Collectivités locales; 2=Entreprise publique/ parapublique; 3=Entreprise privée; 4=Entreprise associative; 5=Ménage comme employeur de personnel domestique; 6=Organisme international. /Ambassade"
"s04_me_sen2018.dta","s04q54","numeric","4.54. Combien de mois [NOM] a-t-il exercé cet emploi pdt les 12 derniers mois ?",66120,63116,13,NA
"s04_me_sen2018.dta","s04q55","numeric","4.55. Combien de jrs par mois [NOM] consacre-t-il habituellement à cet emploi?",66120,63119,29,NA
"s04_me_sen2018.dta","s04q56","numeric","4.56. Combien d'heures par jr [NOM] consacre-t-il habituellement à cet emploi?",66120,63122,16,NA
"s04_me_sen2018.dta","s04q57","haven_labelled","4.57. Quelle est la catégorie socioprofessionnelle de [NOM] dans cet emploi ?",66120,63115,10,"1=Cadre supérieur; 2=Cadre moyen/agent de maîtrise; 3=Ouvrier ou employé qualifié; 4=Ouvrier ou employé non qualifié; 5=Manœuvre, aide-ménagère; 6=Stagiaire ou Apprenti rémunéré; 7=Stagiaire ou Apprenti non rémunéré; 8=Travailleur familial contribuant à une entreprise familiale; 9=Travailleur pour compte propre; 10=Patron"
